movie_id;title;year;genres;genre_count
1884;Deep Impact;1998;Drama|Sci-Fi|Thriller;3
1885;Quest for Camelot;1998;Adventure|Animation|Children|Fantasy|Musical;5
1887;Godzilla;1998;Action|Sci-Fi|Thriller;3
1888;Bulworth;1998;Comedy|Drama|Romance;3
1889;Fear and Loathing in Las Vegas;1998;Adventure|Comedy|Drama;3
1891;Opposite of Sex, The;1998;Comedy|Drama|Romance;3
1892;Almost Heroes;1998;Adventure|Comedy|Western;3
1893;Hope Floats;1998;Comedy|Drama|Romance;3
1894;Insomnia;1997;Drama|Mystery|Thriller;3
1895;Ugly, The;1997;Horror|Thriller;2
1897;Perfect Murder, A;1998;Thriller;1
1900;Beyond Silence;;Drama;1
1902;Six Days Seven Nights;1998;Adventure|Comedy|Romance;3
1904;Can't Hardly Wait;1998;Comedy|Drama|Romance;3
1906;High Art;1998;Drama|Romance;2
1907;Children of Heaven, The;1997;Comedy|Drama;2
1909;Dream for an Insomniac;1996;Drama|Romance;2
1910;Henry Fool;1997;Comedy|Drama;2
1911;Mr. Jealousy;1997;Comedy|Romance;2
1912;Mulan;1998;Adventure|Animation|Children|Comedy|Drama|Musical|Romance;7
1913;X-Files: Fight the Future, The;1998;Action|Crime|Mystery|Sci-Fi|Thriller;5
1914;I Went Down;1997;Comedy|Crime|Drama;3
1916;Dr. Dolittle;1998;Comedy;1
1917;Out of Sight;1998;Comedy|Crime|Drama|Romance|Thriller;5
1918;Picnic at Hanging Rock;1975;Drama|Mystery;2
1919;Smoke Signals;1998;Comedy|Drama;2
1920;Buffalo '66;1998;Drama|Romance;2
1921;Armageddon;1998;Action|Romance|Sci-Fi|Thriller;4
1922;Lethal Weapon 4;1998;Action|Comedy|Crime|Thriller;4
1923;Madeline;1998;Children|Comedy;2
1924;Small Soldiers;1998;Animation|Children|Fantasy|War;4
1926;Pi;1998;Drama|Sci-Fi|Thriller;3
1927;Whatever;1998;Drama;1
1928;There's Something About Mary;1998;Comedy|Romance;2
1929;Plan 9 from Outer Space;1959;Horror|Sci-Fi;2
1931;Broadway Melody, The;1929;Musical;1
1932;All Quiet on the Western Front;1930;Action|Drama|War;3
1933;Cimarron;1931;Drama|Western;2
1934;Grand Hotel;1932;Drama|Romance;2
1936;Mutiny on the Bounty;1935;Adventure|Drama;2
1937;Great Ziegfeld, The;1936;Drama|Musical;2
1938;Life of Emile Zola, The;1937;Drama;1
1939;You Can't Take It with You;1938;Comedy|Romance;2
1940;Mrs. Miniver;1942;Drama|War;2
1942;Going My Way;1944;Comedy|Drama|Musical;3
1944;Lost Weekend, The;1945;Drama;1
1945;Best Years of Our Lives, The;1946;Drama|War;2
1946;Gentleman's Agreement;1947;Drama;1
1947;Hamlet;1948;Drama;1
1948;All the King's Men;1949;Drama;1
1949;From Here to Eternity;1953;Drama|Romance|War;3
1950;On the Waterfront;1954;Crime|Drama;2
1951;Marty;1955;Drama|Romance;2
1952;West Side Story;1961;Drama|Musical|Romance;3
1953;Tom Jones;1963;Adventure|Comedy|Romance;3
1954;Man for All Seasons, A;1966;Drama;1
1955;In the Heat of the Night;1967;Drama|Mystery;2
1956;Oliver!;1968;Drama|Musical;2
1957;Midnight Cowboy;1969;Drama;1
1958;French Connection, The;1971;Action|Crime|Thriller;3
1959;Rocky;1976;Drama;1
1960;Kramer vs. Kramer;1979;Drama;1
1961;Ordinary People;1980;Drama;1
1962;Chariots of Fire;1981;Drama;1
1963;Terms of Endearment;1983;Comedy|Drama;2
1964;Out of Africa;1985;Drama|Romance;2
1965;Last Emperor, The;1987;Drama;1
1966;Rain Man;1988;Drama;1
1967;Driving Miss Daisy;1989;Drama;1
1968;Take the Money and Run;1969;Comedy|Crime;2
1969;Klute;1971;Drama|Mystery;2
1970;Repo Man;1984;Comedy|Sci-Fi;2
1971;Metropolitan;1990;Comedy;1
1972;Labyrinth;1986;Adventure|Fantasy|Musical;3
1973;Breakfast Club, The;1985;Comedy|Drama;2
1974;Nightmare on Elm Street 2: Freddy's Revenge, A;1985;Horror;1
1975;Nightmare on Elm Street 3: Dream Warriors, A;1987;Horror|Thriller;2
1976;Nightmare on Elm Street 4: The Dream Master, A;1988;Horror|Thriller;2
1977;Nightmare on Elm Street 5: The Dream Child, A;1989;Horror;1
1978;Freddy's Dead: The Final Nightmare;1991;Horror;1
1979;Friday the 13th;1980;Horror|Mystery|Thriller;3
1980;Friday the 13th Part 2;1981;Horror;1
1981;Friday the 13th Part 3: 3D;1982;Horror;1
1982;Friday the 13th Part IV: The Final Chapter;1984;Horror;1
1983;Friday the 13th Part V: A New Beginning;1985;Horror;1
1984;Friday the 13th Part VI: Jason Lives;1986;Horror;1
1985;Friday the 13th Part VII: The New Blood;1988;Horror;1
1986;Friday the 13th Part VIII: Jason Takes Manhattan;1989;Horror;1
1987;Halloween;1978;Horror;1
1990;Halloween II;1981;Horror;1
1991;Halloween III: Season of the Witch;1982;Horror;1
1992;Halloween 4: The Return of Michael Myers;1988;Horror;1
1993;Halloween 5: The Revenge of Michael Myers;1989;Horror;1
1994;Prom Night;1980;Horror;1
1995;Prom Night IV: Deliver Us From Evil;1992;Horror;1
1996;Child's Play;1988;Horror|Thriller;2
1997;Child's Play 2;1990;Horror|Thriller;2
1998;Child's Play 3;1991;Comedy|Horror|Thriller;3
1999;Poltergeist;1982;Horror|Thriller;2
2000;Poltergeist II: The Other Side;1986;Horror|Thriller;2
2001;Poltergeist III;1988;Horror|Thriller;2
2002;Exorcist, The;1973;Horror|Mystery;2
2003;Exorcist II: The Heretic;1977;Horror;1
2004;Exorcist III, The;1990;Horror;1
2005;Lethal Weapon;1987;Action|Comedy|Crime|Drama;4
2006;Lethal Weapon 2;1989;Action|Comedy|Crime|Drama;4
2007;Lethal Weapon 3;1992;Action|Comedy|Crime|Drama;4
2008;Gremlins;1984;Comedy|Horror;2
2009;Gremlins 2: The New Batch;1990;Comedy|Horror;2
2010;Goonies, The;1985;Action|Adventure|Children|Comedy|Fantasy;5
2011;Mask of Zorro, The;1998;Action|Comedy|Romance;3
2012;Polish Wedding;1998;Comedy;1
2013;This World, Then the Fireworks;1997;Crime|Drama|Film-Noir;3
2014;Soylent Green;1973;Drama|Mystery|Sci-Fi|Thriller;4
2015;Metropolis;1927;Drama|Sci-Fi;2
2016;Back to the Future Part II;1989;Adventure|Comedy|Sci-Fi;3
2017;Back to the Future Part III;1990;Adventure|Comedy|Sci-Fi|Western;4
2018;Poseidon Adventure, The;1972;Action|Adventure|Drama;3
2019;Freaky Friday;1977;Children|Comedy|Fantasy;3
2020;Absent-Minded Professor, The;1961;Children|Comedy|Fantasy;3
2021;Apple Dumpling Gang Rides Again, The;1979;Children|Comedy|Western;3
2022;Babes in Toyland;1961;Children|Fantasy|Musical;3
2023;Bambi;1942;Animation|Children|Drama;3
2024;Seven Samurai;1954;Action|Adventure|Drama;3
2025;Dangerous Liaisons;1988;Drama|Romance;2
2026;Dune;1984;Adventure|Sci-Fi;2
2027;Last Temptation of Christ, The;1988;Drama;1
2028;Godfather: Part III, The;1990;Crime|Drama|Mystery|Thriller;4
2032;Rapture, The;1991;Drama|Mystery;2
2033;Lolita;1997;Drama|Romance;2
2034;Disturbing Behavior;1998;Horror|Thriller;2
2035;Jane Austen's Mafia!;1998;Comedy|Crime;2
2036;Saving Private Ryan;1998;Action|Drama|War;3
2037;Barefoot Executive, The;1971;Children|Comedy;2
2038;Black Cauldron, The;1985;Adventure|Animation|Children|Fantasy;4
2040;Black Hole, The;1979;Children|Sci-Fi;2
2041;Blackbeard's Ghost;1968;Children|Comedy;2
2042;Blank Check;1994;Children|Comedy;2
2043;Candleshoe;1977;Adventure|Children|Comedy;3
2044;Cat from Outer Space, The;1978;Children|Comedy|Sci-Fi;3
2046;Computer Wore Tennis Shoes, The;1969;Children|Comedy;2
2048;Condorman;1981;Action|Adventure|Children|Comedy;4
2050;D2: The Mighty Ducks;1994;Children|Comedy;2
2051;Darby O'Gill and the Little People;1959;Adventure|Children|Fantasy;3
2052;Devil and Max Devlin, The;1981;Comedy|Fantasy;2
2053;Flight of the Navigator;1986;Adventure|Children|Sci-Fi;3
2054;Great Mouse Detective, The;1986;Action|Animation|Children|Crime;4
2055;Herbie Goes Bananas;1980;Adventure|Children|Comedy;3
2056;Herbie Goes to Monte Carlo;1977;Adventure|Children|Comedy;3
2057;Hocus Pocus;1993;Children|Comedy|Fantasy|Horror;4
2058;Honey, I Blew Up the Kid;1992;Children|Comedy|Sci-Fi;3
2060;Honey, I Shrunk the Kids;1989;Adventure|Children|Comedy|Fantasy|Sci-Fi;5
2064;Hot Lead and Cold Feet;1978;Action|Comedy|Western;3
2065;In Search of the Castaways;1962;Adventure|Children;2
2066;Incredible Journey, The;1963;Adventure|Children;2
2067;Negotiator, The;1998;Action|Crime|Drama|Mystery|Thriller;5
2068;Parent Trap, The;1998;Children|Comedy|Romance;3
2069;BASEketball;1998;Comedy;1
2070;Roger & Me;1989;Documentary;1
2071;Purple Rose of Cairo, The;1985;Comedy|Drama|Fantasy|Romance;4
2072;Out of the Past;1947;Film-Noir;1
2073;Doctor Zhivago;1965;Drama|Romance|War;3
2074;Fanny and Alexander;;Drama|Fantasy|Mystery;3
2075;Trip to Bountiful, The;1985;Drama;1
2076;Tender Mercies;1983;Drama|Romance|Western;3
2077;And the Band Played On;1993;Drama;1
2080;burbs, The;1989;Comedy;1
2081;Fandango;1985;Comedy;1
2082;Night Porter, The;1974;Crime|Drama|Romance;3
2083;Mephisto;1981;Drama|War;2
2084;Blue Velvet;1986;Drama|Mystery|Thriller;3
2087;Journey of Natty Gann, The;1985;Adventure|Children;2
2088;Jungle Book, The;1967;Animation|Children|Comedy|Musical;4
2089;Lady and the Tramp;1955;Animation|Children|Comedy|Romance;4
2090;Little Mermaid, The;1989;Animation|Children|Comedy|Musical|Romance;5
2091;Mighty Ducks, The;1992;Children|Comedy;2
2092;Muppet Christmas Carol, The;1992;Children|Comedy|Musical;3
2093;Newsies;1992;Children|Musical;2
2094;101 Dalmatians;1961;Adventure|Animation|Children;3
2095;Peter Pan;1953;Animation|Children|Fantasy|Musical;4
2096;Popeye;1980;Adventure|Comedy|Musical;3
2097;Rescuers Down Under, The;1990;Adventure|Animation|Children;3
2098;Rescuers, The;1977;Adventure|Animation|Children|Crime|Drama;5
2099;Return from Witch Mountain;1978;Children|Sci-Fi;2
2100;Return of Jafar, The;1994;Adventure|Animation|Children|Fantasy|Musical|Romance;6
2102;Return to Oz;1985;Adventure|Children|Fantasy;3
2103;Rocketeer, The;1991;Action|Adventure|Sci-Fi;3
2104;Shaggy D.A., The;1976;Children|Comedy;2
2105;Sleeping Beauty;1959;Animation|Children|Musical;3
2106;Something Wicked This Way Comes;1983;Children|Drama|Fantasy|Mystery|Thriller;5
2107;Son of Flubber;1963;Children|Comedy;2
2108;Song of the South;1946;Adventure|Animation|Children|Musical;4
2109;Splash;1984;Comedy|Fantasy|Romance;3
2110;Steamboat Willie;1928;Animation|Children|Comedy|Musical;4
2111;Tall Tale;1995;Adventure|Children|Fantasy|Western;4
2112;Tex;1982;Drama;1
2114;Tron;1982;Action|Adventure|Sci-Fi;3
2115;Swing Kids;1993;Drama|War;2
2116;Halloween H20: 20 Years Later;1998;Horror|Thriller;2
2117;L.A. Story;1991;Comedy|Romance;2
2118;Jerk, The;1979;Comedy;1
2119;Dead Men Don't Wear Plaid;1982;Comedy|Crime|Thriller;3
2120;Man with Two Brains, The;1983;Comedy;1
2121;Grand Canyon;1991;Crime|Drama;2
2122;Outsiders, The;1983;Drama;1
2123;Indiana Jones and the Temple of Doom;1984;Action|Adventure|Fantasy;3
2124;Lord of the Rings, The;1978;Adventure|Animation|Children|Fantasy;4
2125;1984;1984;Drama|Sci-Fi;2
2126;Dead Zone, The;1983;Thriller;1
2130;Maximum Overdrive;1986;Horror;1
2131;Needful Things;1993;Drama|Horror;2
2132;Cujo;1983;Horror|Thriller;2
2133;Children of the Corn;1984;Horror|Thriller;2
2134;All Dogs Go to Heaven;1989;Animation|Children|Comedy|Drama|Fantasy;5
2135;Addams Family, The;1991;Children|Comedy|Fantasy;3
2137;Ever After: A Cinderella Story;1998;Comedy|Drama|Romance;3
2138;Snake Eyes;1998;Action|Crime|Mystery|Thriller;4
2139;Atlantic City;1980;Crime|Drama|Romance;3
2140;Autumn Sonata;1978;Drama;1
2141;Who's Afraid of Virginia Woolf?;1966;Drama;1
2142;Adventures in Babysitting;1987;Adventure|Comedy;2
2143;Weird Science;1985;Comedy|Fantasy|Sci-Fi;3
2144;Doctor Dolittle;1967;Adventure|Children|Musical;3
2145;Nutty Professor, The;1963;Comedy|Sci-Fi;2
2146;Charlotte's Web;1973;Animation|Children;2
2147;Watership Down;1978;Adventure|Animation|Children|Drama|Fantasy;5
2148;Secret of NIMH, The;1982;Adventure|Animation|Children|Drama;4
2149;Dark Crystal, The;1982;Adventure|Fantasy;2
2150;American Tail, An;1986;Adventure|Animation|Children|Comedy;4
2151;American Tail: Fievel Goes West, An;1991;Adventure|Animation|Children|Musical|Western;5
2152;Legend;1985;Adventure|Fantasy|Romance;3
2153;Sixteen Candles;1984;Comedy|Romance;2
2154;Pretty in Pink;1986;Comedy|Drama|Romance;3
2155;St. Elmo's Fire;1985;Drama|Romance;2
2156;Clan of the Cave Bear, The;1986;Adventure|Drama|Fantasy;3
2159;House;1986;Comedy|Fantasy|Horror;3
2160;House II: The Second Story;1987;Comedy|Fantasy|Horror;3
2161;Gods Must Be Crazy, The;1980;Adventure|Comedy;2
2162;Gods Must Be Crazy II, The;1989;Comedy;1
2163;Air Bud: Golden Receiver;1998;Children|Comedy;2
2164;Avengers, The;1998;Action|Adventure;2
2165;How Stella Got Her Groove Back;1998;Drama|Romance;2
2166;Slums of Beverly Hills, The;1998;Comedy|Drama;2
2167;Best Man, The;1998;Comedy|Drama|Romance;3
2169;Henry: Portrait of a Serial Killer;1986;Crime|Horror|Thriller;3
2170;Rosemary's Baby;1968;Drama|Horror|Thriller;3
2171;NeverEnding Story, The;1984;Adventure|Children|Fantasy;3
2172;NeverEnding Story II: The Next Chapter, The;1990;Adventure|Children|Fantasy;3
2174;Attack of the Killer Tomatoes!;1978;Comedy|Horror;2
2175;Surf Nazis Must Die;1987;Action|Comedy|Drama|Horror;4
2176;Your Friends and Neighbors;1998;Comedy|Drama;2
2177;Return to Paradise;1998;Crime|Drama|Romance|Thriller;4
2178;Blade;1998;Action|Horror|Thriller;3
2179;Dead Man on Campus;1998;Comedy;1
2180;Wrongfully Accused;1998;Action|Comedy;2
2181;Next Stop Wonderland;1998;Comedy|Drama|Romance;3
2182;Strike!;1998;Comedy|Drama;2
2183;Beetlejuice;1988;Comedy|Fantasy;2
2184;Déjà Vu;1997;Drama|Romance;2
2185;Rope;1948;Crime|Drama|Thriller;3
2186;Family Plot;1976;Comedy|Thriller;2
2187;Frenzy;1972;Thriller;1
2188;Topaz;1969;Thriller;1
2190;Torn Curtain;1966;Thriller;1
2193;Marnie;1964;Drama|Mystery|Romance|Thriller;4
2194;Wrong Man, The;1956;Drama|Film-Noir|Thriller;3
2195;Man Who Knew Too Much, The;1956;Adventure|Drama|Mystery|Thriller;4
2196;Trouble with Harry, The;1955;Comedy|Mystery;2
2201;I Confess;1953;Thriller;1
2202;Strangers on a Train;1951;Crime|Drama|Film-Noir|Thriller;4
2203;Stage Fright;1950;Mystery|Romance|Thriller;3
2204;54;1998;Drama;1
2205;Why Do Fools Fall In Love?;1998;Drama;1
2206;Willow;1988;Action|Adventure|Fantasy;3
2207;Untouchables, The;1987;Action|Crime|Drama;3
2208;Dirty Work;1998;Comedy;1
2210;Knock Off;1998;Action;1
2211;Paradine Case, The;1947;Drama;1
2226;Lifeboat;1944;Drama|War;2
2227;Shadow of a Doubt;1943;Crime|Drama|Thriller;3
2231;Saboteur;1942;Mystery|Thriller;2
2232;Mr. & Mrs. Smith;1941;Comedy|Romance;2
2236;Suspicion;1941;Film-Noir|Mystery|Thriller;3
2239;Jamaica Inn;1939;Drama;1
2240;Lady Vanishes, The;1938;Drama|Mystery|Thriller;3
2241;Sabotage;1936;Thriller;1
2243;Secret Agent;1936;Thriller;1
2244;Man Who Knew Too Much, The;1934;Drama|Thriller;2
2245;Ring, The;1927;Drama;1
2247;Lodger: A Story of the London Fog, The;1927;Crime|Drama|Thriller;3
2248;Rounders;1998;Drama;1
2249;Cube;1997;Horror|Mystery|Sci-Fi|Thriller;4
2252;Simon Birch;1998;Drama;1
2253;Swept Away;1975;Comedy|Drama;2
2255;My Bodyguard;1980;Drama;1
2256;Class;1983;Comedy;1
2257;Broadcast News;1987;Comedy|Drama|Romance;3
2259;Allnighter, The;1987;Comedy|Romance;2
2260;Working Girl;1988;Comedy|Drama|Romance;3
2261;Married to the Mob;1988;Comedy;1
2262;Say Anything...;1989;Comedy|Drama|Romance;3
2263;My Blue Heaven;1990;Comedy;1
2264;Hero;1992;Comedy|Drama;2
2265;Toys;1992;Comedy|Fantasy;2
2266;Young Doctors in Love;1982;Comedy;1
2267;Parasite;1982;Horror|Sci-Fi;2
2268;No Small Affair;1984;Comedy|Romance;2
2269;Blame It on Rio;1984;Comedy|Romance;2
2271;Wisdom;1986;Crime|Drama;2
2272;One Crazy Summer;1986;Comedy;1
2273;About Last Night...;1986;Comedy|Drama|Romance;3
2275;Seventh Sign, The;1988;Drama|Fantasy|Thriller;3
2278;We're No Angels;1989;Comedy|Crime;2
2279;Nothing But Trouble;1991;Adventure|Comedy;2
2280;Butcher's Wife, The;1991;Comedy|Romance;2
2281;Mortal Thoughts;1991;Mystery|Thriller;2
2282;Few Good Men, A;1992;Crime|Drama|Thriller;3
2283;Indecent Proposal;1993;Drama|Romance;2
2286;Permanent Midnight;1998;Drama;1
2287;One True Thing;1998;Drama;1
2288;Rush Hour;1998;Action|Comedy|Crime|Thriller;4
2289;Six-String Samurai;1998;Action|Adventure|Sci-Fi;3
2290;Ronin;1998;Action|Crime|Thriller;3
2291;Urban Legend;1998;Horror|Thriller;2
2292;Clay Pigeons;1998;Crime;1
2294;Monument Ave.;1998;Action|Crime|Drama;3
2295;Pecker;1998;Comedy|Drama;2
2296;Sheltering Sky, The;1990;Drama;1
2297;Fiendish Plot of Dr. Fu Manchu, The;1980;Comedy;1
2298;Them!;1954;Horror|Sci-Fi|Thriller;3
2300;Thing, The;1982;Action|Horror|Sci-Fi|Thriller;4
2301;Player, The;1992;Comedy|Crime|Drama;3
2302;Stardust Memories;1980;Comedy|Drama;2
2303;Edward Scissorhands;1990;Drama|Fantasy|Romance;3
2304;Overnight Delivery;1998;Comedy|Romance;2
2306;Antz;1998;Adventure|Animation|Children|Comedy|Fantasy;5
2307;Impostors, The;1998;Comedy;1
2310;Night at the Roxbury, A;1998;Comedy;1
2311;What Dreams May Come;1998;Adventure|Drama|Fantasy|Romance;4
2312;Strangeland;1998;Thriller;1
2313;Producers, The;1968;Comedy;1
2314;History of the World: Part I;1981;Comedy|Musical;2
2315;My Cousin Vinny;1992;Comedy;1
2316;Nashville;1975;Drama|Musical;2
2318;Love Is the Devil;1998;Drama;1
2320;Holy Man;1998;Comedy;1
2321;One Tough Cop;1998;Action|Crime;2
2322;Mighty, The;1998;Drama;1
2323;2010: The Year We Make Contact;1984;Sci-Fi;1
2324;Children of a Lesser God;1986;Drama;1
2325;Elephant Man, The;1980;Drama;1
2327;Beloved;1998;Drama;1
2328;Bride of Chucky;1998;Comedy|Horror|Thriller;3
2329;Practical Magic;1998;Drama|Fantasy|Mystery|Romance;4
2330;Happiness;1998;Comedy|Drama;2
2331;Apt Pupil;1998;Drama|Thriller;2
2332;Pleasantville;1998;Comedy|Drama|Fantasy;3
2333;Soldier;1998;Action|Sci-Fi|War;3
2334;Cruise, The;1998;Documentary;1
2335;Life Is Beautiful;1997;Comedy|Drama|Romance|War;4
2336;Orgazmo;1997;Comedy;1
2337;Tales from the Darkside: The Movie;1990;Fantasy|Horror|Thriller;3
2338;Vampires;1998;Horror|Western;2
2339;American History X;1998;Crime|Drama;2
2340;Hands on a Hard Body;1996;Comedy|Documentary;2
2342;Living Out Loud;1998;Comedy|Drama|Romance;3
2344;Belly;1998;Crime|Drama;2
2346;Gods and Monsters;1998;Drama;1
2347;Siege, The;1998;Action|Thriller;2
2348;Waterboy, The;1998;Comedy;1
2349;Elizabeth;1998;Drama;1
2350;Velvet Goldmine;1998;Drama;1
2351;I Still Know What You Did Last Summer;1998;Horror|Mystery|Thriller;3
2352;I'll Be Home For Christmas;1998;Comedy|Romance;2
2353;Meet Joe Black;1998;Romance;1
2354;Hard Core Logo;1996;Comedy|Drama;2
2355;Runaway Train;1985;Action|Adventure|Drama|Thriller;4
2356;Stepford Wives, The;1975;Mystery|Sci-Fi|Thriller;3
2357;Pope of Greenwich Village, The;1984;Drama;1
2358;Sid and Nancy;1986;Drama;1
2359;Mona Lisa;1986;Comedy|Thriller;2
2360;Heart Condition;1990;Comedy;1
2361;Nights of Cabiria;1957;Drama;1
2362;Big Chill, The;1983;Comedy|Drama;2
2364;Enemy of the State;1998;Action|Thriller;2
2365;Rugrats Movie, The;1998;Animation|Children|Comedy;3
2366;Bug's Life, A;1998;Adventure|Animation|Children|Comedy;4
2368;Celebrity;1998;Comedy;1
2369;Central Station;1998;Drama;1
2370;Savior;1998;Drama|War;2
2371;Waking Ned Devine;1998;Comedy;1
2372;Celebration, The;1998;Drama;1
2373;Pink Flamingos;1972;Comedy;1
2374;Glen or Glenda;1953;Drama;1
2375;Godzilla;1954;Drama|Horror|Sci-Fi;3
2376;Godzilla 1985: The Legend Is Reborn;1984;Action|Horror|Sci-Fi|Thriller;4
2377;King Kong vs. Godzilla;1962;Action|Sci-Fi;2
2378;King Kong;1933;Action|Adventure|Fantasy|Horror;4
2379;King Kong;1976;Adventure|Fantasy|Romance|Sci-Fi|Thriller;5
2380;King Kong Lives;1986;Adventure|Sci-Fi;2
2381;Desperately Seeking Susan;1985;Comedy|Drama|Romance;3
2382;Emerald Forest, The;1985;Action|Adventure|Drama;3
2383;Fletch;1985;Comedy|Crime|Mystery;3
2384;Fletch Lives;1989;Comedy;1
2385;Red Sonja;1985;Action|Adventure|Fantasy;3
2387;Gung Ho;1986;Comedy|Drama;2
2388;Money Pit, The;1986;Comedy;1
2390;View to a Kill, A;1985;Action|Adventure|Thriller;3
2391;Lifeforce;1985;Horror|Sci-Fi;2
2392;Police Academy;1984;Comedy|Crime;2
2393;Police Academy 2: Their First Assignment;1985;Comedy|Crime;2
2394;Police Academy 3: Back in Training;1986;Comedy|Crime;2
2395;Police Academy 4: Citizens on Patrol;1987;Comedy|Crime;2
2396;Police Academy 5: Assignment: Miami Beach;1988;Comedy|Crime;2
2399;Police Academy 6: City Under Siege;1989;Comedy|Crime;2
2400;Babe: Pig in the City;1998;Adventure|Children|Drama;3
2401;Home Fries;1998;Comedy|Romance;2
2402;Very Bad Things;1998;Comedy|Crime;2
2403;Steam: The Turkish Bath;;Drama|Romance;2
2404;Psycho;1998;Crime|Horror|Thriller;3
2405;Little Voice;1998;Comedy;1
2406;Simple Plan, A;1998;Crime|Drama|Thriller;3
2407;Jack Frost;1998;Children|Comedy|Drama;3
2408;Star Trek: Insurrection;1998;Action|Drama|Romance|Sci-Fi;4
2409;Prince of Egypt, The;1998;Animation|Musical;2
2410;Rushmore;1998;Comedy|Drama;2
2411;Shakespeare in Love;1998;Comedy|Drama|Romance;3
2412;Miracle on 34th Street;1947;Comedy|Drama;2
2413;Santa Claus: The Movie;1985;Adventure|Children|Fantasy;3
2414;Prancer;1989;Children|Drama|Fantasy;3
2415;Pale Rider;1985;Western;1
2416;Rambo: First Blood Part II;1985;Action|Adventure|Thriller;3
2417;First Blood;1982;Action|Adventure|Drama|Thriller;4
2418;Rambo III;1988;Action|Adventure|Thriller|War;4
2419;Jewel of the Nile, The;1985;Action|Adventure|Comedy|Romance;4
2420;Romancing the Stone;1984;Action|Adventure|Comedy|Romance;4
2421;Cocoon;1985;Comedy|Sci-Fi;2
2422;Cocoon: The Return;1988;Comedy|Sci-Fi;2
2423;Rocky II;1979;Action|Drama;2
2424;Rocky III;1982;Action|Drama;2
2425;Rocky IV;1985;Action|Drama;2
2427;Rocky V;1990;Action|Drama;2
2428;Clue;1985;Comedy|Crime|Mystery|Thriller;4
2429;Young Sherlock Holmes;1985;Action|Adventure|Children|Fantasy|Mystery|Thriller;6
2431;Violets Are Blue...;1986;Drama|Romance;2
2432;Back to School;1986;Comedy;1
2433;Heartburn;1986;Comedy|Drama;2
2435;Nothing in Common;1986;Comedy;1
2436;Extremities;1986;Drama|Thriller;2
2439;Karate Kid, The;1984;Drama;1
2442;Karate Kid, Part II, The;1986;Action|Adventure|Drama;3
2443;Karate Kid, Part III, The;1989;Action|Adventure|Children|Drama;4
2445;Christmas Vacation;1989;Comedy;1
2446;You've Got Mail;1998;Comedy|Romance;2
2447;General, The;1998;Crime;1
2448;Thin Red Line, The;1998;Action|Drama|War;3
2450;Faculty, The;1998;Horror|Sci-Fi;2
2451;Mighty Joe Young;1998;Action|Adventure|Drama|Fantasy|Thriller;5
2453;Mighty Joe Young;1949;Adventure|Children|Drama;3
2454;Patch Adams;1998;Comedy|Drama;2
2456;Stepmom;1998;Drama;1
2457;Civil Action, A;1998;Drama;1
2458;Hurlyburly;1998;Drama;1
2459;Tea with Mussolini;1999;Comedy|Drama|War;3
2460;Affliction;1997;Drama;1
2462;Hilary and Jackie;1998;Drama;1
2463;Playing by Heart;1998;Drama|Romance;2
2465;At First Sight;1999;Drama;1
2467;In Dreams;1999;Horror|Thriller;2
2468;Varsity Blues;1999;Comedy|Drama;2
2469;Virus;1999;Horror|Sci-Fi;2
2470;Howard the Duck;1986;Adventure|Comedy|Sci-Fi;3
2471;Gate, The;1987;Horror;1
2472;Boy Who Could Fly, The;1986;Drama|Fantasy;2
2473;Fly, The;1958;Horror|Mystery|Sci-Fi;3
2474;Fly, The;1986;Drama|Horror|Sci-Fi|Thriller;4
2475;Fly II, The;1989;Horror|Sci-Fi;2
2476;Running Scared;1986;Action|Comedy;2
2477;Armed and Dangerous;1986;Comedy|Crime;2
2478;Texas Chainsaw Massacre, The;1974;Horror;1
2481;Texas Chainsaw Massacre 2, The;1986;Horror;1
2482;Texas Chainsaw Massacre: The Next Generation;1994;Horror;1
2483;Ruthless People;1986;Comedy;1
2485;Deadly Friend;1986;Horror;1
2488;Name of the Rose, The;1986;Crime|Drama|Mystery|Thriller;4
2490;Jumpin' Jack Flash;1986;Action|Comedy|Romance|Thriller;4
2491;Peggy Sue Got Married;1986;Comedy|Drama;2
2492;Crocodile Dundee;1986;Adventure|Comedy;2
2493;Crocodile Dundee II;1988;Action|Adventure|Comedy;3
2494;Tough Guys;1986;Comedy;1
2495;Soul Man;1986;Comedy;1
2496;Color of Money, The;1986;Drama;1
2497;52 Pick-Up;1986;Action|Mystery|Thriller;3
2498;Heartbreak Ridge;1986;Action|War;2
2500;Firewalker;1986;Adventure;1
2501;¡Three Amigos!;1986;Comedy|Western;2
2502;My Name Is Joe;1998;Drama|Romance;2
2503;Still Crazy;1998;Comedy|Romance;2
2504;Day of the Beast, The;1995;Adventure|Comedy|Thriller;3
2505;She's All That;1999;Comedy|Romance;2
2506;Peeping Tom;1960;Drama|Horror|Thriller;3
2511;Payback;1999;Action|Thriller;2
2512;Simply Irresistible;1999;Comedy|Romance;2
2513;20 Dates;1998;Comedy|Romance;2
2514;Harmonists, The;1997;Drama;1
2515;Last Days, The;1998;Documentary;1
2516;Fantastic Planet, The;1973;Animation|Sci-Fi;2
2517;Blast from the Past;1999;Comedy|Romance;2
2518;Message in a Bottle;1999;Romance;1
2520;My Favorite Martian;1999;Comedy|Sci-Fi;2
2521;Jawbreaker;1999;Comedy;1
2522;October Sky;1999;Drama;1
